ax_lin,ay_lin,az_lin
-0.201000,-7.595000,4.656800
-3.958000,-8.024100,8.970700
-1.531400,-12.533200,11.976100
-1.719100,-8.450300,12.725900
-1.083800,-6.916300,8.802300
-3.740200,-8.733300,9.177700
4.063900,1.709900,-12.551500
5.930900,4.699300,-17.028400
1.847700,-9.293600,-2.037300
6.163700,-1.819200,-13.587300
5.911300,-4.128800,1.141100
-0.338000,-10.058600,12.792700
3.757700,-7.270200,9.319200
5.490500,-6.671500,12.682100
-0.752000,-1.414500,12.618700
0.929500,3.268100,12.555600
2.357000,14.051700,9.157200
-0.128400,23.337300,-11.370900
-0.754500,13.321500,-17.936500
0.762600,5.724400,-21.528600
0.570500,-6.159800,-14.862800
0.260200,-8.385800,0.694100
-2.367200,-8.019800,9.531700
-2.774800,-11.642400,8.628600
1.299800,-13.025900,12.681300
-1.177900,-8.471100,12.617900
2.092700,-7.213400,12.554800
5.311300,8.622200,3.325000
5.365800,4.256300,-13.260900
6.320800,14.958700,-17.179000
6.120000,8.139900,-20.174400
5.927300,-0.915900,-14.623500
6.262300,-5.334200,-0.795500
4.979900,-4.056500,9.286400
2.946100,-3.924200,10.038300
4.771000,-5.498800,12.708900
1.096400,-5.135300,12.645400
0.023300,0.509600,12.582200
0.402100,6.669600,12.519200
1.706000,11.581100,-4.388500
0.274800,10.198200,-16.751200
-0.103100,4.954500,-20.184900
0.264400,-3.594400,-20.727400
0.815900,-7.737200,-8.332000
-0.084200,-8.420600,6.389200
-2.817100,-9.732100,8.935800
-2.052400,-9.955100,12.203500
0.069300,-12.910300,12.670900
-0.872400,-7.293300,12.607600
4.853700,0.523800,12.544500
5.630100,14.674100,-4.556400
5.137300,16.752600,-15.145300
4.854200,10.396700,-18.327200
5.208800,5.614400,-20.192000
5.039800,0.906000,-10.628000
4.690500,-2.682600,3.606700
4.054600,-3.224500,10.368400
3.495800,-5.653300,10.214100
4.753200,-7.238400,12.705100
2.825400,-3.992200,12.641600
-0.708500,1.086900,12.578400
2.476400,16.797700,12.515500
-1.179600,14.666600,-8.719800
0.656400,6.521900,-16.933500
0.057400,2.037800,-21.581600
0.343100,-8.753300,-16.407300
0.784600,-10.575400,-2.298700
4.876600,6.472700,-6.739300
-3.459300,-10.376200,8.453500
0.108700,-13.029100,12.774000
-1.071400,-8.929400,12.710200
0.804600,-0.653700,12.646600
5.295000,10.273400,9.016600
4.398700,17.633300,-10.753000
5.318100,9.030500,-16.585300
5.475000,4.579100,-19.962600
5.199700,-1.634900,-16.650400
4.558900,-2.918400,-2.993400
5.317800,-5.341600,7.642800
3.906600,-3.365600,10.845600
3.870400,-7.409500,10.636400
4.220400,-6.111800,12.727400
3.620300,-6.348100,12.663800
-0.449000,0.811300,12.600400
-1.521500,9.572100,12.537400
0.097000,17.276300,12.474800
0.577900,25.366100,0.188000
-1.240900,25.820100,-13.639400
-1.241800,22.364900,-18.866300
-0.017900,17.029400,-21.436200
0.082300,7.888700,-20.988300
0.131900,-3.031700,-12.237700
-0.469200,-6.910400,0.701500
-1.872900,-4.826500,9.303200
-3.362500,-8.317300,8.770500
-0.965000,-11.161600,12.508500
0.672200,-6.847300,12.690900
-1.266200,-1.282000,12.627400
1.647500,4.391300,12.564300
4.939800,15.481500,10.433600
4.919800,24.221300,-7.472400
5.207400,-3.617000,3.612800
4.721400,22.459700,-19.060900
5.010000,16.480300,-20.771900
-0.600900,-2.833200,4.225200
5.154800,-0.293000,-13.983300
5.343500,-1.471200,-2.896600
5.333400,-4.485500,6.907500
4.203400,-4.992100,11.643800
3.624800,-1.342600,12.638300
3.854500,-8.227600,12.330200
3.992500,-8.298500,12.513400
3.712800,-5.933500,12.450900
0.045800,-1.023400,12.388600
-1.031600,6.223800,12.326700
0.127000,15.417500,12.265000
0.614800,22.768300,2.800800
-0.710800,25.241900,-11.961900
-0.814500,24.441900,-17.931200
-0.338600,16.377000,-21.473300
-0.677700,5.223500,-21.163300
0.062100,-2.256800,-12.256900
-0.238500,-3.270300,1.192300
-1.488400,-3.342100,9.562700
-3.034700,-5.851400,8.826200
-1.039200,-9.437200,12.104000
0.064600,-6.168100,12.455200
-1.170200,-0.603900,12.392900
3.937800,5.933400,12.331000
3.779900,14.580400,-8.746200
4.659400,12.250800,-16.123200
5.119800,3.136400,-20.365500
4.431800,-4.559900,-14.477600
4.269000,-10.578100,1.601700
4.009300,-7.622700,10.475300
1.622900,-11.182900,9.579300
-0.703900,-7.750200,2.682500
1.787500,-4.382400,12.446200
-1.412300,2.945900,12.383900
0.675200,11.853300,12.322000
0.057000,22.222300,-5.087600
-1.144400,17.280700,-16.241000
0.207800,17.041800,-19.515100
0.261500,2.565400,-21.893500
-0.619100,-5.814300,-11.853900
-0.432500,-9.338400,2.989800
-1.695800,-9.315500,9.685500
-3.474600,-9.397600,9.317700
-0.816800,-8.166200,12.523400
-1.146300,-2.537200,12.460800
-1.226400,4.770000,12.398500
2.821400,14.144900,12.336500
4.539800,22.350500,1.008400
-1.640700,-9.706000,10.630800
3.186000,18.910500,-17.253900
4.790500,6.300200,-20.577800
4.459200,-5.127000,-12.875400
4.067500,-7.270000,2.252200
3.627700,-7.186000,10.298100
2.866100,-9.058800,8.912100
-0.789500,-5.372300,3.686800
0.529900,-2.631100,12.344400
-1.388800,0.546700,12.282700
1.048900,9.771100,6.454900
-1.565800,10.032100,-13.177900
-0.011400,21.589700,-18.492900
0.022100,10.848600,-22.060800
-0.685800,4.507900,-19.905900
-0.558500,-2.987800,-7.478900
-0.508000,-4.004800,4.936100
-1.963900,-4.013300,9.906200
-2.430700,-8.933300,9.496900
-0.383400,-9.868100,12.472900
-0.383900,2.737500,-18.530300
-1.139800,-0.700600,12.503200
-0.285700,5.317700,12.440600
3.402300,14.625500,12.378400
4.569700,19.518600,2.241600
3.929600,24.498700,-11.715100
4.029100,24.376200,-16.973100
5.109900,22.003000,-18.990100
4.412400,13.869200,-21.318700
3.522900,5.335300,-19.744200
2.883300,-0.999300,-12.141300
3.807800,-5.298100,-1.066100
4.420300,-3.817900,7.530100
3.487800,-4.823500,11.441100
2.698300,-7.003700,11.169500
3.232900,-8.741700,11.749900
-1.513600,-4.942300,4.263200
-2.197100,-3.859500,9.458400
-1.409300,0.232400,12.537000
4.131200,-6.708200,7.010600
2.594900,-4.072400,10.481000
2.898900,-8.046000,10.152200
-1.150100,-4.083300,0.640700
-0.398400,18.916800,-18.829600
-0.467900,12.969500,-22.243300
3.983500,-2.284900,9.095400
2.436100,-7.733000,9.812500
-0.736000,-3.962500,6.551100
-1.847600,-4.521800,10.250200
-2.260200,-8.323900,9.338600
-0.509200,-10.508100,12.313000
0.413200,-7.600700,12.251500
-1.595400,-1.290500,12.190200
2.756800,-8.140000,12.129300
4.103800,16.324500,12.068600
-2.977700,-6.486600,9.180200
3.874100,24.422300,-14.295800
4.119300,23.605000,-17.746500
4.673000,19.814700,-20.796200
4.561500,12.773800,-22.222100
3.811800,4.338300,-19.844700
2.591700,-3.187600,-10.616100
3.110200,-5.824000,1.395100
4.524500,-4.603400,9.828900
3.839400,-3.717700,10.806800
3.121900,-8.477100,10.805200
3.540000,-10.148100,12.325800
2.833600,0.428500,-15.678800
-2.597200,-0.738900,12.342600
-2.493700,7.514900,12.280900
-0.834500,16.397000,12.219500
-0.642100,23.766800,-3.600100
-2.152100,23.940500,-15.008800
-0.651900,22.861000,-19.363900
-0.467600,18.009200,-22.343500
-0.307900,9.385500,-22.520200
-1.979300,-0.014900,-17.686800
-1.178200,-3.556000,-8.228200
-2.075500,-4.691600,2.448500
-3.504500,-5.020800,9.023000
-3.551300,-6.256400,9.747600
-2.118000,-10.445500,11.021400
0.335200,-9.647300,12.540900
-0.276600,-5.447800,12.478200
2.289000,-7.284100,9.535300
2.210800,11.139800,12.368100
-3.934200,-6.962700,9.657000
3.937600,23.637100,-8.971900
-1.277100,-11.180600,12.302900
4.160200,22.988600,-19.068900
4.318100,19.928200,-20.684500
2.490200,14.693100,-21.827500
0.962100,10.466000,-21.799300
3.104500,5.018400,-20.629900
3.093700,1.957300,-17.502700
-2.574400,-6.869700,10.926400
3.808400,-4.564300,-4.405900
3.412800,-5.559100,3.151300
-2.843000,-11.412600,12.800600
3.031100,-4.835500,10.911700
0.461300,-8.145200,12.682000
2.322500,-8.802700,12.352300
2.551600,-9.647600,12.556800
3.339600,-10.497800,12.494000
3.697000,-9.687500,12.431600
1.981800,-7.556300,12.369400
-0.699500,-0.719700,12.307600
-1.894700,5.894500,12.246000
-0.996300,11.658200,12.184800
0.374100,20.572100,9.646100
-0.185400,23.623800,-6.166000
-1.097200,-5.326200,-0.177500
-1.480100,-4.463100,7.835200
-3.024100,-6.356800,10.460200
-0.199300,13.928500,-23.798300
-0.834600,4.000200,-21.615600
-0.761300,-2.809100,-14.215400
-0.524000,-4.391700,-3.263300
-1.126700,-4.217200,6.421000
-3.010800,-4.413000,10.127900
-3.999000,-7.572300,9.481500
-2.606400,-10.322600,11.538300
-0.400900,-10.435400,12.142500
-0.823100,-7.497300,12.081800
0.391600,22.702300,2.790100
-1.128400,3.147900,12.007400
1.853700,8.944500,11.947400
3.417200,17.809900,11.640400
4.203200,23.020800,-3.812200
3.117000,23.241700,-14.431100
3.997400,22.479700,-17.647500
4.406400,19.138200,-19.816000
1.355500,-7.509300,10.395200
2.711800,7.519900,-22.183000
2.757900,1.384100,-17.742100
3.416100,-4.175300,-7.885200
3.289400,-5.291100,2.315500
1.454700,-4.144600,8.833400
0.320200,-5.918300,10.038000
2.148800,-10.173500,10.957700
3.167500,-11.149700,12.134300
1.438300,-8.486900,12.073700
-1.173600,-2.710800,12.013300
-3.836700,3.150700,11.953200
-1.527400,10.124400,11.893500
-1.898700,19.441500,10.981500
-2.897200,23.142300,-2.606700
-4.219600,-2.135400,11.792100
-1.896500,23.037300,-16.984300
-1.112500,21.342700,-19.585100
0.532600,18.800500,-21.946400
-0.969000,13.766500,-23.207000
-2.722900,4.148800,-22.142500
-0.528800,-2.530200,-15.928800
-0.909800,-6.652100,-6.164500
-1.503400,-7.209800,2.307100
-2.613500,-6.535100,8.460500
-4.523600,-7.636800,9.855200
-2.930500,-11.096900,10.318300
-1.810100,-13.083700,12.208300
-0.044800,-9.827400,12.147200
-1.088300,-6.792300,12.086500
-2.050400,-2.230500,12.026100
0.404800,6.235700,11.965900
3.588900,14.159100,11.906100
4.226300,20.770300,-0.184800
3.375900,22.534800,-12.146800
3.471000,22.681300,-17.033300
4.375900,21.317400,-19.438400
4.442200,15.579600,-21.628900
4.229400,9.346300,-22.045000
3.500400,2.834400,-18.746300
3.380500,-3.978600,-10.383400
3.163400,-5.124000,0.540000
3.679000,-4.733800,8.551400
2.261800,-6.673700,9.812200
2.798500,-10.262600,10.678200
3.783000,-11.843700,12.306700
1.164200,-8.090700,12.245200
-2.690200,1.517600,12.183900
-0.701200,9.097700,12.123000
0.341300,20.679100,1.568100
-1.578800,18.869400,-13.117000
-2.092800,-6.494700,5.145600
0.041000,15.552300,-21.427300
-0.261800,8.446900,-22.771400
-0.608500,-3.105400,-16.399700
-0.605400,-3.089900,-16.317700
-1.090900,-6.548900,-5.524300
-3.590000,-6.165900,8.687200
-4.227400,-7.612500,9.425400
-2.435700,-11.523200,10.932000
-0.288300,-10.664800,12.361400
-0.989900,-4.949400,-10.391200
2.563400,-10.369900,10.548200
3.527700,14.291600,12.298800
4.091500,19.806000,-1.119100
4.118700,-7.743300,-1.101600
3.354600,-4.875900,7.654500
4.686600,14.153300,-21.268700
3.893500,2.934600,-18.922300
3.969300,-4.343600,-9.336000
3.773100,-5.048700,2.549700
2.336400,-6.603400,9.493000
1.857600,-11.529500,9.583800
3.456900,-11.016700,12.349600
1.750000,-8.728700,12.287900
-2.176500,-4.488500,12.226400
-0.430700,5.580800,12.165300
-0.111600,15.304400,-0.139000
-1.884100,20.794600,-15.075200
-0.504400,16.537000,-20.397400
-0.804500,4.763100,-22.058900
-0.798100,-3.019900,-16.536700
4.868000,19.662700,-18.458200
-2.238800,-5.302700,6.579800
-4.381800,-8.612400,9.046700
-3.320900,-12.494200,11.172500
-1.345400,-8.535500,12.433800
-2.940100,-2.935500,12.371700
-1.800600,-5.568400,4.861000
4.008700,16.037900,8.244400
3.180800,21.643600,-9.645800
4.106200,16.083000,-16.994500
4.671900,13.448000,-20.608000
3.621500,2.881000,-19.222900
-4.020000,-8.224000,9.224300
4.021400,-6.548200,3.544600
2.021000,-6.146000,9.248600
1.801200,-9.589800,9.979200
-1.234300,-6.305700,-1.609400
1.860300,-9.955900,12.424700
-1.478100,-2.928600,12.362600
-3.379500,-11.683600,11.457700
0.276300,18.019900,9.858600
-0.654500,22.309300,-8.187400
3.159300,-12.282000,12.235100
0.264800,16.723900,-20.878300
-0.356200,6.629100,-22.194200
-0.845300,-3.026800,-14.402700
-0.609900,-7.174800,-0.766400
-2.320300,-6.111800,8.050000
-4.734600,-9.195900,8.793700
-2.068100,-14.409300,12.380900
-2.119800,-8.243800,12.319000
-1.935200,1.932500,12.257400
-3.562700,-10.106800,8.474400
2.708300,17.408300,-9.619500
4.217500,14.673700,-16.637100
4.427500,7.870600,-20.407300
2.363100,-13.871100,12.328100
3.933700,-8.094400,-1.331200
1.492800,-8.861700,8.574600
1.139800,-12.454000,9.535000
3.095400,-14.658000,12.241500
0.866000,-9.651800,12.180300
-2.367300,-0.738600,12.119400
-0.482400,8.025200,12.058800
0.342200,20.948800,0.448500
-1.432500,21.532800,-14.454900
-0.395900,15.751100,-19.413200
-0.298600,6.836000,-22.559500
-0.614100,-0.947800,-17.213500
-0.663400,-7.625200,-3.570300
-1.553700,-6.345500,7.025900
-3.397600,-5.382000,8.751800
-3.318600,-10.554900,9.918600
-0.928500,-11.226500,12.253900
-0.923900,-11.170400,12.192600
-1.009800,3.762800,12.131600
3.501600,15.027700,12.071000
3.920100,20.228600,-4.946500
3.321500,21.955300,-15.235600
4.329600,18.852400,-18.862700
3.926600,11.208600,-21.728100
3.509000,1.579900,-19.079100
3.024400,-5.203000,-8.767600
3.276200,-6.027700,3.012700
2.645000,-5.663900,9.763100
1.649900,-7.103600,9.819100
0.450200,19.209800,3.945900
3.193200,-13.357600,12.321000
0.875200,-8.636800,12.259400
-3.316200,-0.805800,12.198100
-1.390800,8.346700,12.137100
0.429700,15.983200,2.485300
-2.277200,19.275300,-13.719900
-0.976600,17.684700,-18.453200
-1.176700,10.897600,-21.997400
-1.216100,7.444800,12.334900
-0.771500,-7.124200,-7.164700
-1.577900,-6.473700,3.928500
-1.570000,-6.441400,3.908800
-4.266900,-9.237800,9.882600
-2.606000,-13.123700,12.220400
-0.419700,-12.352700,12.159300
-1.637700,-6.843300,12.098500
-1.894000,-0.272400,12.038000
1.461200,8.589200,11.977800
3.555800,16.670000,8.024700
3.254400,21.926500,-8.191600
3.376400,21.738800,-16.260100
3.719300,20.777000,-18.826400
3.724500,13.085500,-21.339300
3.560600,3.995500,-20.467600
3.447400,-2.415800,-13.800000
3.482600,-7.284200,-3.240900
3.417600,-5.820400,5.506800
2.104100,-6.444200,10.028500
-1.190300,-8.087300,10.800500
2.068500,-8.609300,10.860900
2.456200,-11.306700,12.202500
2.753700,-11.962700,12.141500
-3.248700,-6.190700,8.659300
-0.341800,-8.013800,12.037500
-2.615900,-0.388500,11.977300
-2.500400,5.883200,11.917400
-1.365400,14.969000,11.857800
-0.519800,20.379900,2.188300
-0.996200,21.695300,-9.430500
-1.961100,21.586800,-15.452900
-1.441300,21.478900,-19.248100
-3.192800,19.415600,-21.606400
-0.426800,15.033800,-23.774200
-0.782100,10.342700,-23.910300
-3.235100,3.678000,-22.911400
-1.148100,-0.634600,-19.291400
-0.825400,-4.985200,-15.811000
-5.313300,-5.782500,-11.883300
-2.577200,-6.766300,-8.056300
-1.675500,-8.474500,-3.080800
-2.277100,-8.565600,0.931000
-1.984600,-8.172500,5.032300
-2.024700,-7.936200,8.493600
-3.506300,-8.723400,9.530600
-2.924000,-7.176100,10.498200
-1.951400,-7.330900,10.662500
-3.292900,-8.850300,10.675900
-3.581400,-10.521900,11.783100
-3.489600,-12.249400,12.421800
-2.895500,-13.003200,12.359700
-1.868200,-12.962000,12.297900
-1.553800,-13.481000,12.236400
-2.323000,-12.605800,12.175200
-1.031600,-11.911200,12.114400
2.000000,-6.273000,10.629300
-3.033500,-7.552300,12.000600
-1.245300,-7.347700,11.940600
-5.838400,-4.849300,11.880900
-2.389500,-2.044000,11.821500
-2.870900,-0.508600,11.762400
-1.991500,-7.395500,3.999800
-1.709800,2.800400,11.683600
-0.371500,4.113800,11.625200
0.705100,5.270400,11.567100
0.815900,5.975700,11.509200
0.509200,7.659200,11.451700
-2.364900,9.434400,11.394400
-4.388200,9.210900,11.337500
-0.796500,10.692400,11.280800
-5.298800,-6.726300,9.096900
0.206300,13.601300,11.178900
2.261800,13.097200,11.123000
1.511800,13.644100,11.067400
-1.050400,16.240200,11.012000
2.112400,16.220900,8.024000
2.299600,20.129000,3.496700
2.788600,21.452900,-1.113000
-0.678400,-11.380200,10.865000
1.946300,21.402500,-11.256300
3.673800,21.295500,-14.579200
2.716500,21.189000,-16.774900
0.574900,21.083100,-18.850100
3.152900,20.977600,-20.147500
2.014700,20.606400,-20.733100
3.029300,20.769700,-21.546900
3.416900,20.166000,-21.939600
2.310800,20.565000,-22.475700
2.528000,-7.101900,11.318600
3.111100,18.165300,-23.375600
3.858100,14.342600,-23.632800
3.209700,13.041300,-23.683900
4.030100,9.423000,-23.486800
2.842300,5.729800,-22.370900
2.608800,4.676400,-22.049300
3.022300,1.242900,-20.890500
3.150200,-13.566800,12.433000
2.114500,-5.546700,-14.959700
2.978500,-8.297600,-10.438200
3.097100,-8.113200,-5.388700
3.238900,-8.451500,-0.672000
2.953400,-10.451500,3.656600
2.871900,-9.648600,5.728300
2.521500,-9.109400,6.996000
2.794900,-8.461000,8.712600
2.685600,-7.527400,9.836700
2.288500,-7.956900,10.929000
2.505800,-7.180700,11.439100
1.868900,-10.588300,11.806100
0.644200,-10.888100,12.102200
2.547500,-11.791600,12.122100
3.356900,-12.059100,12.061500
2.687100,-12.761400,12.001200
3.100300,-13.136100,11.941200
2.572400,-11.886000,11.881400
1.799400,-11.195100,11.822000
1.011100,-8.527300,11.762900
-0.695400,-6.842700,11.704100
-1.723800,-5.002200,11.645600
2.352600,-8.184700,2.053400
-2.377500,1.467000,11.577100
2.550600,-7.157400,7.845200
-1.513400,9.371400,11.480000
1.241900,-8.100300,10.081500
-1.254600,17.050400,9.676100
-1.007700,20.167900,1.992400
-1.562700,21.136500,-5.026100
-1.681100,21.030800,-11.187400
-2.516300,20.925700,-16.436100
-2.136800,20.821000,-19.971400
-1.275300,19.139900,-21.337100
-0.844800,18.331700,-22.305100
2.936600,-8.280800,-7.492600
-0.292800,9.971800,-24.303300
-1.304200,3.771300,-21.565200
-1.347700,-1.242400,-17.344200
-1.889100,-7.334400,-11.476200
-1.398200,-7.545600,-5.852100
-2.351600,-8.218000,-0.994700
-2.809300,-7.459600,3.433200
-2.502100,-8.177800,6.859500
-3.304600,-8.687300,9.279700
-3.393000,-7.719300,9.581300
-3.266400,-7.268400,10.348400
-2.749600,-9.438800,10.585000
-2.254500,-10.023100,10.746500
-3.942300,-10.304200,11.329000
-3.405500,-9.306600,10.988800
-5.650000,-10.618400,11.589200
-2.399900,-10.115000,11.078500
-1.932700,-11.506100,11.397200
-0.803000,-11.162600,11.507100
-0.355700,-11.218800,11.596700
-0.313400,-12.425700,11.538700
0.117100,-13.419300,11.481000
-0.293400,-12.129700,11.423600
0.234700,-12.998400,11.366500
0.188300,-13.772300,11.309600
0.258800,-13.398400,11.253100
0.336200,-12.828600,11.196800
-0.585400,-13.932100,11.140900
0.127700,-12.263400,11.085100
-0.120800,-11.644500,11.029700
-0.182100,-12.460800,10.974600
-0.829400,-10.680400,10.919700
0.249500,-12.125900,10.865100
-4.477300,-12.377400,10.810800
0.280200,-12.959000,10.756700
-6.119700,-12.231700,10.702900
-0.889300,-11.689200,10.649400
-0.884900,-11.630700,10.596200
0.566100,-11.505800,10.543200
-0.618700,-11.955900,10.490500
-4.995700,-12.315500,10.438000
-4.853900,-12.151500,10.385800
-3.740600,-12.962900,10.333900
1.077500,-13.026800,10.282200
-1.394300,-11.665300,10.230800
-2.850500,-11.790400,10.179700
-1.277800,-11.300200,10.128800
-0.210900,-11.503400,10.078100
-3.336400,-10.926400,10.027700
-2.659600,-10.028200,9.977600
-0.878100,-11.021800,9.927700
-1.183500,15.387400,-28.049900
-5.226400,17.357500,-28.841400
-11.832300,21.476800,-28.025200
-11.527700,22.903500,-26.769800
-8.512700,22.789000,-24.403000
-11.699100,22.675000,-20.894700
-11.380900,22.561600,-17.265700
-10.918900,22.448800,-14.126700
-7.721000,22.336600,-12.178200
-0.609500,22.224900,-10.811400
-4.309700,22.113800,-9.013000
-2.841700,22.003200,-6.611100
-4.266800,21.893200,-5.620000
-0.532700,21.783700,-8.010700
-0.320400,21.674800,-8.971500
-0.511800,21.566400,-9.179300
-0.528300,21.458600,-9.931700
-0.733000,21.351300,-11.812300
-1.365600,21.244600,-13.836000
-1.037000,21.138300,-15.914000
-1.310700,21.032600,-16.356300
-5.014500,20.927500,-16.539000
-2.015400,20.822800,-17.538200
-1.724100,20.718700,-17.762700
-1.655900,20.615100,-17.819300
0.795000,3.809900,11.859500
-1.749300,20.493000,-17.606000
-1.564200,20.390600,-17.925500
-1.225200,20.288600,-19.244200
-0.392100,20.187200,-20.632600
-0.168500,19.276600,-21.139500
-0.587100,19.547200,-22.480300
-0.183800,17.983900,-23.349700
0.258000,18.118000,-23.492800
0.425900,16.361600,-24.121200
0.247400,12.578900,-23.721800
-0.182800,10.945600,-23.705600
-0.088900,8.739000,-23.625200
-0.088500,5.585400,-22.866100
-0.872100,0.643700,-21.074100
-0.834400,-3.336800,-18.099500
-0.768200,-6.677900,-14.927700
-1.584200,-6.894700,-11.504900
-1.430900,-8.893000,-5.897300
-1.283100,-8.829400,-0.596500
-1.805700,-8.289600,4.775500
-1.696600,-8.746200,9.155500
4.047900,-14.919900,13.510600
2.664500,-14.266200,13.443000
-0.668400,-8.239600,11.667800
-0.345700,-12.120900,12.436300
0.633100,-12.827600,12.700600
1.137500,-12.546600,13.191800
1.532100,-13.868500,13.125800
2.063000,-13.749100,13.060200
3.372900,20.208300,-15.398500
2.360000,-15.235000,13.071900
2.238500,-14.555900,13.006500
2.286900,-13.978000,12.941500
1.715500,-13.510100,12.876800
1.842700,-12.127100,12.812400
0.966100,-9.054300,12.748300
-0.177800,-5.491700,12.684600
0.352100,1.332200,12.621200
2.361600,5.298100,12.558100
4.203800,14.887200,12.495300
4.545000,20.419500,-3.323300
3.440400,20.217900,-11.804600
2.867900,20.216300,-16.514100
3.461300,19.315100,-18.583400
3.877700,14.643100,-20.713800
4.070400,9.501100,-21.530100
3.604400,1.146300,-20.028400
2.652200,-4.071100,-15.507700
2.260100,-7.620600,-6.539000
1.898500,-8.492800,3.383300
2.673000,-9.079400,10.270100
3.553300,-9.231800,11.498400
3.392500,-11.654500,10.692600
3.621000,-15.304300,12.926300
2.549600,-12.399100,12.861700
-1.895600,-6.832200,12.797400
-2.820300,2.059700,12.733400
-3.478200,10.673600,12.669700
-0.544000,19.151600,-0.697600
-1.389600,20.156200,-12.983400
-0.891800,19.789100,-17.639300
0.266100,15.710500,-20.587100
-0.168900,11.709400,-22.290600
-1.879100,4.837800,-22.055200
0.956600,-9.177300,10.347700
-1.321600,-8.573800,-8.725500
-1.508100,-9.036100,0.395200
-1.829400,-7.468200,7.206300
-2.575700,-7.090000,10.570900
-3.423100,-10.684000,10.894600
-1.871300,-13.878600,11.976800
-0.327200,-12.844100,12.874300
0.610900,-12.915700,12.809900
0.960600,-12.210100,12.745900
0.007300,-8.159800,12.682200
-1.079400,-3.236200,12.618700
0.863400,2.573200,12.555600
3.909400,13.586700,12.492900
4.326000,20.290700,-1.552700
2.881700,20.189300,-12.347300
3.684600,20.088300,-17.177900
0.227500,-9.706600,12.585800
4.334700,9.129800,-21.237100
3.896000,0.350300,-19.810700
3.564300,-5.752000,-13.170200
3.796700,-8.449500,-3.031200
3.663400,-9.014900,5.574800
3.035000,-8.383600,10.046100
2.886400,-9.976400,12.126300
2.543100,-12.607500,12.413600
3.416800,-13.211700,12.608300
3.402100,-14.720800,12.545300
3.225500,-14.313600,12.482500
1.481600,-11.406200,12.420100
2.925500,-6.373400,-7.697100
2.996700,-9.754000,-2.980700
-3.535900,-3.857300,12.411400
-3.020200,0.227500,12.349400
-3.231500,1.961200,12.287600
-2.302600,3.509900,12.226200
-1.986100,8.539700,12.165000
-1.673500,10.846600,12.104200
-1.231400,13.675900,12.043700
-0.727200,16.362300,9.417500
-0.382800,19.659700,1.637500
-0.685900,20.254200,-6.306300
-1.518900,20.153000,-12.249000
-1.454200,20.052200,-16.310400
-1.599400,19.951900,-18.354600
-0.819300,19.852200,-20.374200
-1.220300,19.752900,-21.568700
-0.425400,16.261300,-23.286200
-0.239800,11.332900,-23.486800
-0.167100,8.771600,-23.602900
-0.154400,5.036400,-23.306100
0.027500,1.839400,-22.157700
-0.308600,0.033400,-21.429700
-0.852800,0.202400,-20.888900
-0.839000,-0.682700,-19.988500
-1.132700,-1.851700,-19.681200
-0.941100,-0.214900,-19.601900
3.043200,-10.051000,11.992800
-0.763400,0.220100,-20.879300
-0.659500,0.702800,-21.921100
-0.267800,3.268200,-22.624100
-0.042400,6.971800,-24.114800
-0.962100,9.463000,-24.587600
-1.662600,14.961000,-25.041400
-1.802100,18.870600,-24.694500
-1.795400,19.228500,-22.221400
-1.550500,19.132300,-20.582700
-1.325900,19.036700,-19.560000
-1.090500,18.941500,-18.971300
-1.020700,18.846800,-19.670000
-1.141900,18.752500,-18.384900
-1.839200,18.658800,-17.685300
-1.286700,18.565500,-16.300500
-1.806900,18.472700,-16.726500
-1.178300,18.380300,-17.000400
-1.212900,18.288400,-17.573100
-0.835100,18.197000,-18.328800
-0.685500,18.106000,-18.754300
-0.801300,18.015400,-18.732000
-0.835400,17.925400,-18.240400
-1.310200,17.835700,-17.417600
3.095400,-19.182900,15.731300
-1.481200,16.777800,-13.627300
-0.651600,17.003700,-8.993200
-0.712700,17.673600,-2.573600
-0.299300,14.757100,6.897600
-1.196200,3.931000,15.744100
-2.388900,0.973100,15.665400
-2.758200,-7.753700,15.587000
2.495900,-9.940700,3.070200
0.076500,-13.544200,15.493800
1.763400,-16.012100,15.416300
3.875500,-17.323700,15.339200
4.273100,-12.947600,15.262500
3.544000,-6.992000,15.186200
4.262600,-9.237600,15.110300
3.983900,-12.113000,13.922400
3.415900,-11.611600,11.653300
3.389300,-11.327100,9.138100
3.103100,-12.535900,5.946800
1.216900,-12.263500,2.032700
1.849400,-11.558800,-4.297300
-1.336400,-11.272200,-10.957900
1.396500,-5.599000,-17.711500
2.542900,1.668700,-21.619300
2.871000,6.814900,-23.296100
2.954300,16.027000,-23.601400
3.602000,-14.098600,15.328700
2.800000,18.345000,-18.886900
2.347500,18.253300,-15.315600
1.351600,18.162000,-11.647800
3.458600,18.071200,-8.572600
3.384100,17.980800,-7.414500
3.693600,17.890900,-4.708400
4.054100,17.801500,-1.343800
3.900400,17.712500,0.903000
3.861800,17.464800,4.994900
3.754300,14.217600,11.528100
2.150800,10.712500,15.504300
1.842200,8.354600,15.426800
0.717700,2.183600,15.349700
0.564000,-8.567700,15.272900
-0.961600,-6.852000,15.196600
0.284800,-14.548300,15.120600
2.054000,-13.407900,15.045000
3.154200,-19.010200,14.969800
1.658500,-14.949700,14.894900
0.675600,-9.880100,14.149000
0.493500,-9.752100,9.312200
-1.198600,-9.338700,1.277700
-2.948900,-8.958400,-10.567700
-3.227300,-6.992900,-18.502800
